,Charging Profile
2016-01-01 08:07:00+00:00,276.69999999999976
2016-01-01 08:08:00+00:00,265.69999999999976
2016-01-01 08:09:00+00:00,261.9999999999998
2016-01-01 08:10:00+00:00,258.39999999999975
2016-01-01 08:11:00+00:00,262.09999999999974
2016-01-01 08:12:00+00:00,265.7999999999997
2016-01-01 08:13:00+00:00,265.89999999999975
2016-01-01 08:14:00+00:00,269.59999999999974
2016-01-01 08:15:00+00:00,273.2999999999997
2016-01-01 08:16:00+00:00,287.99999999999966
2016-01-01 08:17:00+00:00,284.29999999999967
2016-01-01 08:18:00+00:00,298.99999999999966
2016-01-01 08:19:00+00:00,298.99999999999966
2016-01-01 08:20:00+00:00,298.99999999999966
2016-01-01 08:21:00+00:00,309.99999999999966
2016-01-01 08:22:00+00:00,298.99999999999966
2016-01-01 08:23:00+00:00,310.0999999999996
2016-01-01 08:24:00+00:00,313.7999999999996
2016-01-01 08:25:00+00:00,313.7999999999996
2016-01-01 08:26:00+00:00,302.7999999999996
2016-01-01 08:27:00+00:00,299.0999999999996
2016-01-01 08:28:00+00:00,299.0999999999996
2016-01-01 08:29:00+00:00,313.7999999999996
2016-01-01 08:30:00+00:00,550.0999999999997
2016-01-01 08:31:00+00:00,572.1
2016-01-01 08:32:00+00:00,441.09999999999957
2016-01-01 08:33:00+00:00,437.3999999999996
2016-01-01 08:34:00+00:00,553.6999999999997
2016-01-01 08:35:00+00:00,422.6999999999994
2016-01-01 08:36:00+00:00,437.3999999999994
2016-01-01 08:37:00+00:00,332.0999999999995
2016-01-01 08:38:00+00:00,343.0999999999995
2016-01-01 08:39:00+00:00,343.0999999999995
2016-01-01 08:40:00+00:00,470.49999999999943
2016-01-01 08:41:00+00:00,339.49999999999955
2016-01-01 08:42:00+00:00,339.49999999999955
2016-01-01 08:43:00+00:00,343.19999999999953
2016-01-01 08:44:00+00:00,350.59999999999945
2016-01-01 08:45:00+00:00,368.99999999999943
2016-01-01 08:46:00+00:00,365.29999999999944
2016-01-01 08:47:00+00:00,368.9999999999995
2016-01-01 08:48:00+00:00,368.9999999999995
2016-01-01 08:49:00+00:00,376.39999999999947
2016-01-01 08:50:00+00:00,376.39999999999947
2016-01-01 08:51:00+00:00,372.6999999999995
2016-01-01 08:52:00+00:00,616.3000000000006
2016-01-01 08:53:00+00:00,612.7000000000007
2016-01-01 08:54:00+00:00,492.6999999999993
2016-01-01 08:55:00+00:00,499.9999999999993
2016-01-01 08:56:00+00:00,383.6999999999995
2016-01-01 08:57:00+00:00,398.39999999999947
2016-01-01 08:58:00+00:00,398.39999999999947
2016-01-01 08:59:00+00:00,507.39999999999947
2016-01-01 09:00:00+00:00,631.0999999999999
2016-01-01 09:01:00+00:00,638.4999999999999
2016-01-01 09:02:00+00:00,631.0999999999999
2016-01-01 09:03:00+00:00,405.79999999999944
2016-01-01 09:04:00+00:00,529.4999999999995
2016-01-01 09:05:00+00:00,540.4999999999997
2016-01-01 09:06:00+00:00,558.8
2016-01-01 09:07:00+00:00,558.8
2016-01-01 09:08:00+00:00,435.09999999999945
2016-01-01 09:09:00+00:00,540.3999999999997
2016-01-01 09:10:00+00:00,558.7
2016-01-01 09:11:00+00:00,697.100000000001
2016-01-01 09:12:00+00:00,573.4000000000001
2016-01-01 09:13:00+00:00,682.4000000000008
2016-01-01 09:14:00+00:00,551.3999999999997
2016-01-01 09:15:00+00:00,547.6999999999997
2016-01-01 09:16:00+00:00,573.3000000000002
2016-01-01 09:17:00+00:00,460.5999999999995
2016-01-01 09:18:00+00:00,475.29999999999944
2016-01-01 09:19:00+00:00,606.3000000000004
2016-01-01 09:20:00+00:00,606.3000000000005
2016-01-01 09:21:00+00:00,628.4000000000005
2016-01-01 09:22:00+00:00,632.1000000000006
